depart,destination,durée
SAINT-CHRISTOPHE-DE-VALAINS,LES PORTES DU COGLAIS,1318.8
LA TRINITÉ-SURZUR,ELVEN,1318.7
AUGAN,GUILLAC,1318.7
LE HINGLÉ,TRÉDIAS,1318.7
PLOUGOURVEST,SAINTE-SÈVE,1318.7
SERVON-SUR-VILAINE,NOYAL-CHÂTILLON-SUR-SEICHE,1318.7
MONTREUIL-DES-LANDES,LANDAVRAN,1318.7
GOMENÉ,LE MENÉ,1318.7
GRAND-FOUGERAY,LE SEL-DE-BRETAGNE,1318.7
ERDEVEN,LOCMIQUÉLIC,1318.7
PLUMELIN,ÉVELLYS,1318.6
SAINT-DIDIER,ARGENTRÉ-DU-PLESSIS,1318.6
LOC-EGUINER,SAINT-THONAN,1318.6
LE DRENNEC,PLOUNÉVENTER,1318.6
SAINT-HILAIRE-DES-LANDES,LA SELLE-EN-LUITRÉ,1318.6
LE PETIT-FOUGERAY,PLÉCHÂTEL,1318.5
MONTAUTOUR,JAVENÉ,1318.5
QUÉVERT,SAINT-MÉLOIR-DES-BOIS,1318.5
LOCMIQUÉLIC,ERDEVEN,1318.5
PLUNERET,NOSTANG,1318.5
BOURSEUL,QUÉVERT,1318.5
LA GACILLY,SAINT-JUST,1318.5
VILLAMÉE,FOUGÈRES,1318.4
MARCILLÉ-RAOUL,GAHARD,1318.4
MARCILLÉ-RAOUL,SAINT-CHRISTOPHE-DE-VALAINS,1318.4
BIGNAN,JOSSELIN,1318.4
MANTALLOT,TRÉVOU-TRÉGUIGNEC,1318.4
COHINIAC,TRÉGUIDEL,1318.3
CRÉHEN,TRÉLIVAN,1318.3
SAINT-MÉEN-LE-GRAND,SAINT-LAUNEUC,1318.3
LORIENT,BAYE,1318.3
LA CHAPELLE-CHAUSSÉE,MÉDRÉAC,1318.3
LA MÉZIÈRE,CESSON-SÉVIGNÉ,1318.3
ARZANO,GUIDEL,1318.3
LA CHAPELLE-ERBRÉE,LANDAVRAN,1318.3
SERVON-SUR-VILAINE,PIRÉ-CHANCÉ,1318.3
PLOUNÉVÉZEL,PLOUYÉ,1318.3
KERIEN,SAINT-GILLES-PLIGEAUX,1318.3
GUENGAT,TRÉMÉOC,1318.3
SAINT-PÉRAN,LOUTEHEL,1318.2
PLOUMOGUER,BREST,1318.2
COATRÉVEN,PLEUDANIEL,1318.2
CAMPÉNÉAC,CONCORET,1318.2
MORLAIX,LOCQUIREC,1318.2
SÉNÉ,LOCMARIA-GRAND-CHAMP,1318.2
LA ROCHE-MAURICE,GUICLAN,1318.1
MAEN ROCH,LA CHAPELLE-SAINT-AUBERT,1318.1
GUILLIGOMARC'H,RÉDENÉ,1318.1
PLOUGUERNÉVEL,SAINT-IGEAUX,1318
SAINT-MÉLOIR-DES-ONDES,CHERRUEIX,1318
CRÉDIN,LA CHÈZE,1318
CHÂTELAUDREN-PLOUAGAT,COADOUT,1318
LE DRENNEC,LANNILIS,1318
SAINT-ANDRÉ-DES-EAUX,TRÉLIVAN,1318
GUITTÉ,SAINT-MÉEN-LE-GRAND,1317.9
CRÉHEN,TRÉMÉREUC,1317.9
LILLEMER,CANCALE,1317.9
LA PRÉNESSAYE,HÉMONSTOIR,1317.8
LE FERRÉ,SAINT-SAUVEUR-DES-LANDES,1317.8
GUELTAS,HÉMONSTOIR,1317.8
LANGUENAN,CHÂTEAUNEUF-D'ILLE-ET-VILAINE,1317.8
BÉGARD,LE VIEUX-MARCHÉ,1317.7
ERCÉ-EN-LAMÉE,LA DOMINELAIS,1317.7
ÉVRAN,TADEN,1317.7
GUÉHENNO,LOCQUELTAS,1317.7
LE FIL,TRÉMUSON,1317.7
PENMARCH,PEUMERIT,1317.7
BRUSVILY,SAINT-MICHEL-DE-PLÉLAN,1317.7
PLOUGONVEN,BOTSORHEL,1317.7
LA BOUËXIÈRE,CESSON-SÉVIGNÉ,1317.7
SAINTE-TRÉPHINE,GUERLÉDAN,1317.7
BRINGOLO,YVIAS,1317.6
TRÉGUIER,LANNION,1317.6
LOUARGAT,CAVAN,1317.6
BÉGANNE,LIMERZEL,1317.6
LOCTUDY,ÎLE-TUDY,1317.6
DAOULAS,PLOUÉDERN,1317.6
RUFFIAC,GOURHEL,1317.5
TRESBUF,PIRÉ-CHANCÉ,1317.5
LANNILIS,LE DRENNEC,1317.5
SAINT-COULITZ,PLEYBEN,1317.5
SAINT-ERBLON,CESSON-SÉVIGNÉ,1317.5
SAINT-TRIMOËL,QUESSOY,1317.4
LOUTEHEL,SAINT-PÉRAN,1317.4
TORCÉ,MARCILLÉ-ROBERT,1317.4
GOSNÉ,SAINT-MARC-LE-BLANC,1317.4
PENVÉNAN,MANTALLOT,1317.4
SAINT-PÉVER,PLOUISY,1317.4
ÉTEL,BRANDÉRION,1317.4
LANDERNEAU,HÔPITAL-CAMFROUT,1317.3
POMMERET,SAINT-JULIEN,1317.3
CHARTRES-DE-BRETAGNE,BRIE,1317.3
QUÉVERT,PLÉLAN-LE-PETIT,1317.3
SAINTE-MARIE,LOHÉAC,1317.3
RUCA,CORSEUL,1317.3
LAMPAUL-GUIMILIAU,SAINTE-SÈVE,1317.2
LANGAN,LE QUIOU,1317.2
NOYAL-CHÂTILLON-SUR-SEICHE,THORIGNÉ-FOUILLARD,1317.1
LE TRÉHOU,ROSNOËN,1317.1
CONCARNEAU,QUIMPER,1317.1
PLÉGUIEN,SQUIFFIEC,1317.1
TREFFENDEL,CINTRÉ,1317.1
LAMPAUL-GUIMILIAU,SAINT-ELOY,1317
BOBITAL,BROONS,1317
LES IFFS,CLAYES,1317
TROGUÉRY,LANMODEZ,1317
LANGOUET,BETTON,1317
POULLAN-SUR-MER,GUILER-SUR-GOYEN,1317
LAMPAUL-PLOUARZEL,MILIZAC-GUIPRONVEL,1316.9
LIEURON,SAINTE-MARIE,1316.9
LES CHAMPS-GÉRAUX,BOBITAL,1316.8
LESNEVEN,SAINT-DIVY,1316.8
PLOUÉZEC,GOUDELIN,1316.8
LE HINGLÉ,SAINT-JOUAN-DE-L'ISLE,1316.8
GRAND-FOUGERAY,PLÉCHÂTEL,1316.8
CLOHARS-FOUESNANT,ERGUÉ-GABÉRIC,1316.8
SAINT-THURIAL,CINTRÉ,1316.7
YFFINIAC,PLAINTEL,1316.7
LE RELECQ-KERHUON,BOURG-BLANC,1316.7
SAINT-JUVAT,SAINT-THUAL,1316.7
HÉNON,YFFINIAC,1316.7
THORIGNÉ-FOUILLARD,CHARTRES-DE-BRETAGNE,1316.7
PLANCOËT,BRUSVILY,1316.6
CONCORET,CAMPÉNÉAC,1316.6
TRÉZILIDÉ,GUIMILIAU,1316.6
SAINT-MARC-LE-BLANC,GOSNÉ,1316.5
BÉGANNE,REDON,1316.5
SAINT-JUVAT,LA LANDEC,1316.5
LOCQUELTAS,SÉNÉ,1316.5
BAGUER-MORVAN,CHÂTEAUNEUF-D'ILLE-ET-VILAINE,1316.4
MONT-DOL,PLEUDIHEN-SUR-RANCE,1316.4
PLOURIVO,PLÉGUIEN,1316.4
VERN-SUR-SEICHE,PACÉ,1316.4
KERSAINT-PLABENNEC,LOC-BRÉVALAIRE,1316.4
ROSTRENEN,SAINT-NICOLAS-DU-PÉLEM,1316.3
SAINT-JACQUES-DE-LA-LANDE,LE VERGER,1316.3
PLOUVORN,SANTEC,1316.3
PLÉGUIEN,GRÂCES,1316.3
MELGVEN,CORAY,1316.2
SAINT-BIHY,SAINT-MAYEUX,1316.2
BOHARS,PLOURIN,1316.2
TINTÉNIAC,PLOUASNE,1316.2
ERGUÉ-GABÉRIC,CLOHARS-FOUESNANT,1316.2
SAINT-THUAL,SAINT-JUVAT,1316.1
SAINT-MALO-DE-BEIGNON,GOURHEL,1316.1
QUÉBRIAC,GUIPEL,1316.1
SAINT-JACQUES-DE-LA-LANDE,LASSY,1316.1
PLOUVARA,LE VIEUX-BOURG,1316.1
FEINS,VAL-COUESNON,1316
GUENROC,TRÉLIVAN,1316
VAL-D'IZÉ,CORNILLÉ,1316
LA MÉAUGON,TRESSIGNAUX,1316
MARCILLÉ-ROBERT,TORCÉ,1316
PLOUGASTEL-DAOULAS,LE FAOU,1316
MATIGNON,HÉNANSAL,1315.9
MINIAC-SOUS-BÉCHEREL,SAINT-JUVAT,1315.9
MALGUÉNAC,SAINT-GÉRAND-CROIXANVEC,1315.9
QUINTIN,SAINT-GILLES-PLIGEAUX,1315.9
QUISTINIC,INGUINIEL,1315.9
MANTALLOT,PLEUDANIEL,1315.9
PLOUISY,BERHET,1315.9
ROCHEFORT-EN-TERRE,BERRIC,1315.8
CORNILLÉ,VAL-D'IZÉ,1315.8
POULLAOUEN,COLLOREC,1315.8
LE VIEUX-BOURG,KERPERT,1315.8
LANGUENAN,PLÉVEN,1315.8
LANTILLAC,PLOËRMEL,1315.8
PEUMERIT,LE JUCH,1315.7
TRÉMÉREUC,LANVALLAY,1315.7
LE TOUR-DU-PARC,ARZON,1315.6
TRIMER,MONTREUIL-LE-GAST,1315.6
LA MÉZIÈRE,SAINT-SULPICE-LA-FORÊT,1315.6
SERVON-SUR-VILAINE,SAINT-GRÉGOIRE,1315.6
QUIMPERLÉ,PONT-AVEN,1315.6
PLOUBEZRE,PLOUNÉRIN,1315.6
PÉAULE,CAMOËL,1315.6
PLOUISY,BELLE-ISLE-EN-TERRE,1315.6
SAINT-BIHY,BOQUEHO,1315.5
ELVEN,LA TRINITÉ-SURZUR,1315.5
TALENSAC,SAINT-GONLAY,1315.5
GUILER-SUR-GOYEN,POULLAN-SUR-MER,1315.5
BRUSVILY,PLANCOËT,1315.5
PLEUDANIEL,COATRÉVEN,1315.5
VERN-SUR-SEICHE,POLIGNÉ,1315.5
ELVEN,PLOEREN,1315.4
PLONÉOUR-LANVERN,GOURLIZON,1315.4
YVIGNAC-LA-TOUR,TRAMAIN,1315.4
JAVENÉ,RIVES-DU-COUESNON,1315.4
RÉMINIAC,SAINT-MARCEL,1315.4
TRÉFLEZ,TRÉZILIDÉ,1315.4
SAINT-RIEUL,POMMERET,1315.4
SAINT-JUVAT,MINIAC-SOUS-BÉCHEREL,1315.3
PLUMAUGAT,MONTAUBAN-DE-BRETAGNE,1315.3
MERLÉAC,LANFAINS,1315.3
POULLAN-SUR-MER,LE JUCH,1315.3
SAINT-ADRIEN,PONT-MELVEZ,1315.3
NOYAL-SUR-VILAINE,LOUVIGNÉ-DE-BAIS,1315.3
QUEMPER-GUÉZENNEC,PLOUBAZLANEC,1315.2
PLÉRIN,PLAINTEL,1315.2
MESPAUL,LANNEUFFRET,1315.2
PLOUNÉVENTER,LE DRENNEC,1315.2
PLOUGRESCANT,TRÉZÉNY,1315.1
SÉNÉ,PLUNERET,1315.1
MANTALLOT,SAINT-LAURENT,1315.1
SAINT-TRIMOËL,ANDEL,1315
SAINT-SULPICE-LA-FORÊT,SAINT-MÉDARD-SUR-ILLE,1315
BOURGBARRÉ,PIRÉ-CHANCÉ,1315
GUISSÉNY,LE DRENNEC,1315
PLOUGUENAST-LANGAST,SAINT-THÉLO,1314.9
LANGOLEN,SCAËR,1314.8
PLÉLAN-LE-GRAND,IFFENDIC,1314.8
MONTGERMONT,NOYAL-SUR-VILAINE,1314.8
LOHÉAC,SAINTE-MARIE,1314.7
GUERLÉDAN,SAINTE-TRÉPHINE,1314.7
ALLAIRE,LES FOUGERÊTS,1314.7
MARTIGNÉ-FERCHAUD,AVAILLES-SUR-SEICHE,1314.7
LANNEUFFRET,PLOUIDER,1314.7
CHANTEPIE,CREVIN,1314.7
MÉGRIT,PLOREC-SUR-ARGUENON,1314.7
GURUNHUEL,SAINT-ADRIEN,1314.7
SAINT-BRIEUC,ANDEL,1314.7
KERGRIST,SAINT-GONNERY,1314.7
ROSTRENEN,LESCOUËT-GOUAREC,1314.6
ARGENTRÉ-DU-PLESSIS,SAINT-DIDIER,1314.6
SAINT-THÉGONNEC LOC-EGUINER,PLOUIGNEAU,1314.6
SENS-DE-BRETAGNE,CHASNÉ-SUR-ILLET,1314.6
BOURSEUL,RUCA,1314.6
IRODOUËR,TALENSAC,1314.5
HÉNON,SAINT-TRIMOËL,1314.5
LANDUJAN,PLEUMELEUC,1314.5
ELLIANT,LANDUDAL,1314.5
LANVALLAY,SAINT-JUVAT,1314.5
KERPERT,LE VIEUX-BOURG,1314.4
LIFFRÉ,MELESSE,1314.4
SAINT-RÉMY-DU-PLAIN,ERCÉ-PRÈS-LIFFRÉ,1314.4
GRÂCES,PLOUVARA,1314.4
LOUARGAT,GUERLESQUIN,1314.4
SAINT-QUAY-PORTRIEUX,TRÉVÉREC,1314.4
LIVRÉ-SUR-CHANGEON,CHÂTILLON-EN-VENDELAIS,1314.3
SAINT-BRIEUC-DE-MAURON,TRÉHORENTEUC,1314.3
RUNAN,PLOUISY,1314.2
BERRIC,ROCHEFORT-EN-TERRE,1314.2
GOUESNACH,ERGUÉ-GABÉRIC,1314.2
PIPRIAC,REDON,1314.1
BETTON,SAINT-GONDRAN,1314.1
CORAY,MELGVEN,1314.1
MONCONTOUR,YFFINIAC,1314.1
SANTEC,PLOUVORN,1314.1
SAINT-DIDIER,DOMLOUP,1314
SAINT-PERN,SAINT-UNIAC,1314
SAINT-MALO-DE-PHILY,BAIN-DE-BRETAGNE,1314
COLLOREC,CHÂTEAUNEUF-DU-FAOU,1314
SAINT-MICHEL-EN-GRÈVE,PLOUBEZRE,1314
BOBITAL,LA VILLE-ÈS-NONAIS,1313.9
BRUZ,MONTGERMONT,1313.9
CARHAIX-PLOUGUER,GOURIN,1313.9
BOURG-DES-COMPTES,LOHÉAC,1313.9
PLOUGOUMELEN,MONTERBLANC,1313.9
BELZ,PLUNERET,1313.8
COLLOREC,POULLAOUEN,1313.8
PLÉRIN,SAINT-AGATHON,1313.8
LA BOUËXIÈRE,MÉZIÈRES-SUR-COUESNON,1313.8
SAINT-THURIAL,CHARTRES-DE-BRETAGNE,1313.7
RIEC-SUR-BÉLON,SAINT-THURIEN,1313.7
TRÉGLONOU,LOC-BRÉVALAIRE,1313.7
BRIELLES,TORCÉ,1313.6
GOULVEN,PLOUGAR,1313.6
BRÉCÉ,PONT-PÉAN,1313.6
LANDAVRAN,CORNILLÉ,1313.6
JAVENÉ,MONTAUTOUR,1313.6
MONTREUIL-SUR-ILLE,GAHARD,1313.6
PLOUÉGAT-MOYSAN,LOC-ENVEL,1313.6
TRÉLIVAN,SAINT-ANDRÉ-DES-EAUX,1313.6
LA LANDEC,CAULNES,1313.5
LOUARGAT,COADOUT,1313.4
TRÉVÉREC,SAINT-QUAY-PORTRIEUX,1313.4
DROUGES,GENNES-SUR-SEICHE,1313.4
HÉMONSTOIR,GUELTAS,1313.4
SAINT-BRIAC-SUR-MER,LA VILLE-ÈS-NONAIS,1313.3
SAINT-GÉRAND-CROIXANVEC,LA MOTTE,1313.3
RUCA,PLOREC-SUR-ARGUENON,1313.3
BRUZ,LE VERGER,1313.2
LA CHAPELLE-CHAUSSÉE,MELESSE,1313.2
PLÉMY,SAINT-TRIMOËL,1313.2
LANFAINS,MERLÉAC,1313.2
CRÉDIN,ÉVELLYS,1313.2
BÉCHEREL,LES CHAMPS-GÉRAUX,1313.2
NOYAL-PONTIVY,BRÉHAN,1313.1
SAINT-ELOY,PONT-DE-BUIS-LÈS-QUIMERCH,1313.1
CRUGUEL,TRÉDION,1313.1
LA VICOMTÉ-SUR-RANCE,BRUSVILY,1313.1
TRÉGLAMUS,LANDEBAËRON,1313.1
PARTHENAY-DE-BRETAGNE,CHAVAGNE,1313.1
LANMÉRIN,PLOËZAL,1313
TROGUÉRY,BRÉLIDY,1313
PLUVIGNER,PLOEMEL,1313
GUIMILIAU,TAULÉ,1313
LES FOUGERÊTS,ALLAIRE,1313
SAINT-DOLAY,ALLAIRE,1312.9
LE MERZER,SAINT-LAURENT,1312.9
SAINT-TRIMOËL,LAMBALLE-ARMOR,1312.9
BULAT-PESTIVIEN,COADOUT,1312.9
LA TRINITÉ-PORHOËT,JOSSELIN,1312.9
PLUGUFFAN,SAINT-JEAN-TROLIMON,1312.8
PANCÉ,LE THEIL-DE-BRETAGNE,1312.8
YFFINIAC,MONCONTOUR,1312.8
SAINT-SAMSON-SUR-RANCE,ROZ-LANDRIEUX,1312.8
MOUTIERS,ERBRÉE,1312.8
BAINS-SUR-OUST,SAINT-GANTON,1312.8
LANRELAS,YVIGNAC-LA-TOUR,1312.8
TRÉDUDER,PLOUNÉRIN,1312.7
CAULNES,LA LANDEC,1312.7
LA SELLE-EN-LUITRÉ,LA BAZOUGE-DU-DÉSERT,1312.7
SAINT-CONGARD,LE COURS,1312.7
PLÉVIN,SAINT-HERNIN,1312.7
SAINT-LAURENT,PLOUMAGOAR,1312.6
LA CHAPELLE-ERBRÉE,MONTAUTOUR,1312.6
PLEUGUENEUC,LA VILLE-ÈS-NONAIS,1312.6
MARZAN,LA TRINITÉ-SURZUR,1312.6
TRÉZILIDÉ,TRÉFLEZ,1312.6
BEIGNON,AUGAN,1312.6
PLUMERGAT,VANNES,1312.6
BEAUSSAIS-SUR-MER,SAINT-CAST-LE-GUILDO,1312.6
SAINT-BRIEUC,LAMBALLE-ARMOR,1312.6
INGUINIEL,QUISTINIC,1312.6
BOTSORHEL,PLOUGONVEN,1312.5
SÉVIGNAC,CAULNES,1312.5
TORCÉ,BRIELLES,1312.4
KERNOUËS,PLOUGUERNEAU,1312.3
SAINT-JUVAT,VILDÉ-GUINGALAN,1312.3
FRÉHEL,HÉNANSAL,1312.3
LA VILLE-ÈS-NONAIS,AUCALEUC,1312.3
ARRADON,LA TRINITÉ-SURZUR,1312.2
LÉCOUSSE,GOSNÉ,1312.2
GUIPRY-MESSAC,CREVIN,1312.2
PLOUBAZLANEC,PLEUBIAN,1312.2
ROZ-SUR-COUESNON,TRANS-LA-FORÊT,1312.2
PLOUMAGOAR,SAINT-GILLES-LES-BOIS,1312.1
GAUSSON,TRÉVÉ,1312.1
PLOREC-SUR-ARGUENON,MÉGRIT,1312.1
GUIPRY-MESSAC,LE SEL-DE-BRETAGNE,1312
TRÉVÉRIEN,IRODOUËR,1312
QUERRIEN,BAYE,1312
RUNAN,TRÉZÉNY,1312
LÉZARDRIEUX,LANLEFF,1312
SAINT-GILLES-PLIGEAUX,KERIEN,1312
BÉDÉE,CINTRÉ,1312
PLOUÉDERN,PLOUGOURVEST,1311.9
BILLIERS,THEIX-NOYALO,1311.9
PLONÉOUR-LANVERN,PLONÉIS,1311.9
VITRÉ,DOMAGNÉ,1311.9
MOUTIERS,LOUVIGNÉ-DE-BAIS,1311.8
ERBRÉE,SAINT-GERMAIN-DU-PINEL,1311.8
QUÉVEN,RIANTEC,1311.8
HÔPITAL-CAMFROUT,LANDERNEAU,1311.8
MÉDRÉAC,SAINT-MAUGAN,1311.8
LANTIC,COHINIAC,1311.8
MAHALON,LE JUCH,1311.7
TRÉMUSON,LE FIL,1311.7
MONCONTOUR,GAUSSON,1311.7
LE CHÂTELLIER,ROMAGNÉ,1311.7
QUÉBRIAC,MONTREUIL-LE-GAST,1311.6
GUERLÉDAN,SAINT-BARNABÉ,1311.5
GUÉHENNO,RÉGUINY,1311.5
LA TRINITÉ-PORHOËT,TAUPONT,1311.5
SIZUN,TRÉFLÉVÉNEZ,1311.5
LE FERRÉ,MAEN ROCH,1311.4
MÉNÉAC,ÉRÉAC,1311.4
LOUTEHEL,LOHÉAC,1311.4
PONT-DE-BUIS-LÈS-QUIMERCH,SAINT-ELOY,1311.4
PLOUZÉVÉDÉ,TRÉFLEZ,1311.4
MÉDRÉAC,LA CHAPELLE-CHAUSSÉE,1311.4
SAINT-THÉLO,PLOUGUENAST-LANGAST,1311.4
PLOUGAR,GOULVEN,1311.4
ARZAL,LAUZACH,1311.3
PLÉBOULLE,PLANCOËT,1311.3
GOURLIZON,PLONÉOUR-LANVERN,1311.3
GUILLAC,RADENAC,1311.3
CLOHARS-FOUESNANT,PLONÉOUR-LANVERN,1311.3
LE VIVIER-SUR-MER,SAINT-COULOMB,1311.2
PEUMERIT,PENMARCH,1311.2
LANGROLAY-SUR-RANCE,LILLEMER,1311.1
ROMILLÉ,GUIPEL,1311.1
SAINT-BIHY,SAINT-FIACRE,1311.1
LOUVIGNÉ-DE-BAIS,ERBRÉE,1311.1
CINTRÉ,PACÉ,1311.1
FOUGÈRES,PRINCÉ,1311.1
TREFFENDEL,GOVEN,1311.1
BOURBRIAC,BULAT-PESTIVIEN,1311
PLEUCADEUC,QUESTEMBERT,1311
HÉNANSAL,MATIGNON,1310.9
JOSSELIN,LA TRINITÉ-PORHOËT,1310.9
LE FAOU,LE RELECQ-KERHUON,1310.9
ILLIFAUT,LE CROUAIS,1310.9
TRÉMARGAT,MAËL-PESTIVIEN,1310.9
POLIGNÉ,SAINT-JACQUES-DE-LA-LANDE,1310.9
SAINT-TRIMOËL,PLÉMY,1310.8
LOCQUIREC,MORLAIX,1310.8
CORNILLÉ,LANDAVRAN,1310.8
NOYAL-CHÂTILLON-SUR-SEICHE,ACIGNÉ,1310.8
PLOGOFF,PONT-CROIX,1310.8
PLEUGUENEUC,LE QUIOU,1310.8
CHANTEPIE,SAINT-DIDIER,1310.8
MONTREUIL-LE-GAST,QUÉBRIAC,1310.8
TRÉZÉNY,RUNAN,1310.8
BREST,PLOUÉDERN,1310.8
SAINT-ERBLON,RENNES,1310.8
MINIAC-MORVAN,TADEN,1310.7
SAINT-THURIAL,GOVEN,1310.7
LOUANNEC,QUEMPERVEN,1310.7
SAINT-DIDIER,CHANTEPIE,1310.7
PLEUMELEUC,CINTRÉ,1310.7
SAINT-PERN,PLEUMELEUC,1310.6
SAINT-DERRIEN,KERNILIS,1310.6
MONT-DOL,SAINT-SULIAC,1310.6
RIANTEC,QUÉVEN,1310.5
COADOUT,KERMOROC'H,1310.5
IRODOUËR,TRÉVÉRIEN,1310.5
BÉCHEREL,MONTREUIL-LE-GAST,1310.5
BELLE-ISLE-EN-TERRE,PONT-MELVEZ,1310.5
MERNEL,GUIPRY-MESSAC,1310.4
COADOUT,BULAT-PESTIVIEN,1310.4
LE CROUAIS,MAURON,1310.4
MÉNÉAC,LOYAT,1310.4
SAINT-JUVAT,LANVALLAY,1310.4
PONT-DE-BUIS-LÈS-QUIMERCH,GOUÉZEC,1310.4
MILIZAC-GUIPRONVEL,LAMPAUL-PLOUDALMÉZEAU,1310.4
ERGUÉ-GABÉRIC,PLEUVEN,1310.4
GAUSSON,MONCONTOUR,1310.4
GUIPEL,ROMILLÉ,1310.3
BRÉAL-SOUS-VITRÉ,SAINT-M'HERVÉ,1310.3
PORDIC,SAINT-JEAN-KERDANIEL,1310.3
SAINT-MICHEL-DE-PLÉLAN,TRAMAIN,1310.3
INGUINIEL,CALAN,1310.3
SAINT-HÉLEN,SAINT-GUINOUX,1310.2
MÉNÉAC,SAINT-ÉTIENNE-DU-GUÉ-DE-L'ISLE,1310.2
PLOUDANIEL,LE RELECQ-KERHUON,1310.2
PLOUBAZLANEC,QUEMPER-GUÉZENNEC,1310.2
TRÉBRIVAN,CARNOËT,1310.1
CALAN,INGUINIEL,1310.1
VEZIN-LE-COQUET,MOUAZÉ,1310.1
LANFAINS,PLOUVARA,1310
LA NOUAYE,BÉCHEREL,1310
SAINT-SÉGAL,DAOULAS,1310
PLEUDANIEL,LANNEBERT,1310
GENNES-SUR-SEICHE,VISSEICHE,1310
PLEUDIHEN-SUR-RANCE,VILDÉ-GUINGALAN,1310
GUIPEL,MOUAZÉ,1309.9
LES PORTES DU COGLAIS,SAINT-CHRISTOPHE-DE-VALAINS,1309.9
TRÉHORENTEUC,SAINT-BRIEUC-DE-MAURON,1309.9
CHÂTILLON-EN-VENDELAIS,LIVRÉ-SUR-CHANGEON,1309.9
LANDUDAL,ELLIANT,1309.8
SAINT-SAMSON-SUR-RANCE,DINARD,1309.8
SAINT-MAUDEZ,LANVALLAY,1309.8
SAINT-QUAY-PORTRIEUX,GOMMENEC'H,1309.8
MARCILLÉ-ROBERT,JANZÉ,1309.8
GOURIN,SAINT-GOAZEC,1309.8
PLOREC-SUR-ARGUENON,RUCA,1309.8
PLERNEUF,LANNEBERT,1309.7
TRESBUF,RETIERS,1309.7
SAINTE-MARIE,RIEUX,1309.7
SAINT-GERMAIN-DU-PINEL,SAINT-AUBIN-DES-LANDES,1309.6
PÉDERNEC,SAINT-ADRIEN,1309.6
PLUMIEUX,ROHAN,1309.6
LA VILLE-ÈS-NONAIS,LANGUENAN,1309.6
SAINT-BRIEUC-DES-IFFS,LE QUIOU,1309.5
CAULNES,SÉVIGNAC,1309.5
LOC-EGUINER,SAINT-VOUGAY,1309.5
THORIGNÉ-FOUILLARD,CHÂTEAUBOURG,1309.5
DOUARNENEZ,PLOUHINEC,1309.5
PLOGONNEC,LE JUCH,1309.5
SAINT-GONLAY,PLÉLAN-LE-GRAND,1309.5
TRÉZÉNY,PLOUGRESCANT,1309.4
PLOEMEL,MERLEVENEZ,1309.3
SAINT-ÉTIENNE-DU-GUÉ-DE-L'ISLE,MÉNÉAC,1309.3
NOYAL-SOUS-BAZOUGES,PLEINE-FOUGÈRES,1309.3
PLÉLAN-LE-GRAND,SAINT-GONLAY,1309.3
PLUMÉLIAU-BIEUZY,LANGUIDIC,1309.3
LES CHAMPS-GÉRAUX,BÉCHEREL,1309.2
LE QUIOU,LANGAN,1309.2
SAINT-ERBLON,PANCÉ,1309.2
PLESTAN,TRÉBÉDAN,1309.2
GOUDELIN,PAIMPOL,1309.1
MONTFORT-SUR-MEU,ROMILLÉ,1309.1
SERVON-SUR-VILAINE,BETTON,1309.1
TRÉFLEZ,PLOUZÉVÉDÉ,1309.1
ERCÉ-PRÈS-LIFFRÉ,SAINT-RÉMY-DU-PLAIN,1309.1
PLOUNÉRIN,GARLAN,1309.1
GUELTAS,BULÉON,1309
MELESSE,LA CHAPELLE-CHAUSSÉE,1309
LOCMARIAQUER,BRECH,1309
GOUÉZEC,SAINT-RIVOAL,1309
NOYAL,SAINT-GLEN,1309
SAINT-GONLAY,CHAVAGNE,1309
BRÉLIDY,CAVAN,1309
ERGUÉ-GABÉRIC,GOUESNACH,1309
SAINT-RIVOAL,GOUÉZEC,1309
LOPERHET,ROSNOËN,1308.9
TROGUÉRY,SAINT-CLET,1308.9
PLOMELIN,CLOHARS-FOUESNANT,1308.9
LE VERGER,IFFENDIC,1308.8
PLESDER,ROZ-LANDRIEUX,1308.8
SERVON-SUR-VILAINE,SAINT-SULPICE-LA-FORÊT,1308.8
SAINT-HILAIRE-DES-LANDES,LIVRÉ-SUR-CHANGEON,1308.8
MANTALLOT,LANDEBAËRON,1308.8
SAINT-THUAL,LES CHAMPS-GÉRAUX,1308.7
PLÉVEN,LA BOUILLIE,1308.7
PLOEREN,LA TRINITÉ-SURZUR,1308.6
BOQUEHO,SAINT-BIHY,1308.6
GUILERS,PLOUDALMÉZEAU,1308.6
LE QUIOU,SAINT-BRIEUC-DES-IFFS,1308.6
BOURG-DES-COMPTES,ERCÉ-EN-LAMÉE,1308.6
LA RICHARDAIS,LANGUENAN,1308.6
LANNEBERT,PLEUDANIEL,1308.5
LA CHAPELLE-CHAUSSÉE,MONTGERMONT,1308.5
RIVES-DU-COUESNON,JAVENÉ,1308.5
RADENAC,LA GRÉE-SAINT-LAURENT,1308.5
TRÉDION,CRUGUEL,1308.5
TRÉVENEUC,LANLEFF,1308.5
KERGRIST,GUERLÉDAN,1308.4
SAINT-BARTHÉLEMY,LOCMINÉ,1308.3
LA ROCHE-JAUDY,CAOUËNNEC-LANVÉZÉAC,1308.3
TRÉMEUR,PLÉLAN-LE-PETIT,1308.3
RUCA,CRÉHEN,1308.3
PLEUDIHEN-SUR-RANCE,LA FRESNAIS,1308.3
CESSON-SÉVIGNÉ,ERCÉ-PRÈS-LIFFRÉ,1308.2
